file,model,prompt_type,game_id,target,round,guess,feedback,violated,violation_count,redundant_signals,candidates_before,candidates_after,info_gain_bits,entropy_before,entropy_after,candidates_eliminated,reduction_rate
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,40,LOPEZ,1,THINK,-----,False,0,0,5629,1651,1.7695,12.4587,10.6891,3978,0.7067
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,40,LOPEZ,2,SCOOP,--Y-Y,False,0,0,1651,20,6.3672,10.6891,4.3219,1631,0.9879
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,40,LOPEZ,3,PAULO,Y--YY,False,0,0,20,1,4.3219,4.3219,0,19,0.95
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,40,LOPEZ,4,LOPEZ,GGGGG,False,0,0,1,1,0,0,0,0,0.0
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,41,GOODY,1,OSKAR,Y----,False,0,0,5629,418,3.7513,12.4587,8.7074,5211,0.9257
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,41,GOODY,2,MONEY,-G--G,False,0,0,418,32,3.7074,8.7074,5.0,386,0.9234
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,41,GOODY,3,BOOTY,-GG-G,False,0,2,32,4,3.0,5.0,2.0,28,0.875
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,41,GOODY,4,GOODY,GGGGG,False,0,3,4,1,2.0,2.0,0,3,0.75
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,42,BROTH,1,BAIDU,G----,False,0,0,5629,106,5.7307,12.4587,6.7279,5523,0.9812
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,42,BROTH,2,BOSSY,GY---,False,0,1,106,17,2.6405,6.7279,4.0875,89,0.8396
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,42,BROTH,3,BROOK,GGG--,False,0,1,17,3,2.5025,4.0875,1.585,14,0.8235
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,42,BROTH,4,BROWN,GGG--,False,0,3,3,1,1.585,1.585,0,2,0.6667
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,42,BROTH,5,BROTH,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,43,VERDE,1,THINK,-----,False,0,0,5629,1651,1.7695,12.4587,10.6891,3978,0.7067
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,43,VERDE,2,RELAX,YG---,False,0,0,1651,49,5.0744,10.6891,5.6147,1602,0.9703
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,43,VERDE,3,SEVER,-GYYY,False,0,1,49,3,4.0297,5.6147,1.585,46,0.9388
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,43,VERDE,4,VERGE,GGG-G,False,0,1,3,2,0.585,1.585,1.0,1,0.3333
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,43,VERDE,5,VERDE,GGGGG,False,0,4,2,1,1.0,1.0,0,1,0.5
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,44,TAMED,1,LUPIN,-----,False,0,0,5629,1460,1.9469,12.4587,10.5118,4169,0.7406
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,44,TAMED,2,STARS,-YY--,False,0,0,1460,54,4.7569,10.5118,5.7549,1406,0.963
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,44,TAMED,3,CATCH,-GY--,False,0,0,54,7,2.9475,5.7549,2.8074,47,0.8704
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,44,TAMED,4,TAMMY,GGG--,False,0,1,7,1,2.8074,2.8074,0,6,0.8571
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,44,TAMED,5,TAMED,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,45,LEAFS,1,WONKY,-----,False,0,0,5629,2047,1.4594,12.4587,10.9993,3582,0.6363
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,45,LEAFS,2,CHIRP,-----,False,0,0,2047,409,2.3233,10.9993,8.676,1638,0.8002
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,45,LEAFS,3,BETTE,-G---,False,0,0,409,25,4.0321,8.676,4.6439,384,0.9389
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,45,LEAFS,4,VELMA,-GY-Y,False,0,1,25,6,2.0589,4.6439,2.585,19,0.76
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,45,LEAFS,5,SEALS,-GGYG,False,0,1,6,2,1.585,2.585,1.0,4,0.6667
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,45,LEAFS,6,LEAFS,GGGGG,True,1,3,2,1,1.0,1.0,0,1,0.5
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,46,YACHT,1,ABOUT,Y---G,False,0,0,5629,62,6.5045,12.4587,5.9542,5567,0.989
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,46,YACHT,2,TREAT,---YG,False,0,1,62,15,2.0473,5.9542,3.9069,47,0.7581
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,46,YACHT,3,PAINT,-G--G,False,0,1,15,1,3.9069,3.9069,0,14,0.9333
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,46,YACHT,4,YACHT,GGGGG,False,0,2,1,1,0,0,0,0,0.0
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,47,MESSY,1,PEACE,-G---,False,0,0,5629,241,4.5458,12.4587,7.9129,5388,0.9572
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,47,MESSY,2,TESTS,-GG-Y,False,0,1,241,3,6.3279,7.9129,1.585,238,0.9876
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,47,MESSY,3,MESSY,GGGGG,False,0,2,3,1,1.585,1.585,0,2,0.6667
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,48,RYDER,1,FLACK,-----,False,0,0,5629,1603,1.8121,12.4587,10.6466,4026,0.7152
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,48,RYDER,2,WHERE,--YY-,False,0,0,1603,135,3.5697,10.6466,7.0768,1468,0.9158
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,48,RYDER,3,NERDS,-YYY-,False,0,0,135,14,3.2695,7.0768,3.8074,121,0.8963
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,48,RYDER,4,RIDER,G-GGG,False,0,0,14,1,3.8074,3.8074,0,13,0.9286
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,48,RYDER,5,RYDER,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,49,MOTIF,1,THINK,Y-Y--,False,0,0,5629,98,5.844,12.4587,6.6147,5531,0.9826
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,49,MOTIF,2,MERIT,G--GY,False,0,0,98,2,5.6147,6.6147,1.0,96,0.9796
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,49,MOTIF,3,MATIC,G-GG-,False,0,2,2,1,1.0,1.0,0,1,0.5
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,49,MOTIF,4,MOTIF,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,50,RAVEN,1,TREAD,-YYY-,False,0,0,5629,139,5.3397,12.4587,7.1189,5490,0.9753
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,50,RAVEN,2,RARER,GG-G-,False,0,0,139,8,4.1189,7.1189,3.0,131,0.9424
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,50,RAVEN,3,RAVES,GGGG-,False,0,3,8,2,2.0,3.0,1.0,6,0.75
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,50,RAVEN,4,RAVEN,GGGGG,False,0,4,2,1,1.0,1.0,0,1,0.5
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,51,REICH,1,BRAIN,-Y-Y-,False,0,0,5629,120,5.5518,12.4587,6.9069,5509,0.9787
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,51,REICH,2,RIVER,GY-Y-,False,0,0,120,3,5.3219,6.9069,1.585,117,0.975
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,51,REICH,3,REISS,GGG--,False,0,1,3,2,0.585,1.585,1.0,1,0.3333
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,51,REICH,4,REIKI,GGG--,False,0,3,2,1,1.0,1.0,0,1,0.5
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,51,REICH,5,REICH,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,52,ICONS,1,THEIR,---Y-,False,0,0,5629,350,4.0075,12.4587,8.4512,5279,0.9378
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,52,ICONS,2,ISLAM,GY---,False,0,0,350,3,6.8662,8.4512,1.585,347,0.9914
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,52,ICONS,3,IPODS,G-G-G,False,0,1,3,1,1.585,1.585,0,2,0.6667
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,52,ICONS,4,ICONS,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,53,SILKY,1,THINK,--Y-Y,False,0,0,5629,50,6.8148,12.4587,5.6439,5579,0.9911
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,53,SILKY,2,BIKER,-GY--,False,0,0,50,20,1.3219,5.6439,4.3219,30,0.6
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,53,SILKY,3,PICKY,-G-GG,False,0,1,20,2,3.3219,4.3219,1.0,18,0.9
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,53,SILKY,4,SILKY,GGGGG,False,0,3,2,1,1.0,1.0,0,1,0.5
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,54,CARVE,1,THINK,-----,False,0,0,5629,1651,1.7695,12.4587,10.6891,3978,0.7067
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,54,CARVE,2,ADAGE,Y---G,False,0,0,1651,33,5.6447,10.6891,5.0444,1618,0.98
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,54,CARVE,3,MAPLE,-G--G,False,0,1,33,10,1.7225,5.0444,3.3219,23,0.697
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,54,CARVE,4,SAUCE,-G-YG,False,0,2,10,1,3.3219,3.3219,0,9,0.9
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,54,CARVE,5,CARVE,GGGGG,False,0,2,1,1,0,0,0,0,0.0
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,55,LAGER,1,THINK,-----,False,0,0,5629,1651,1.7695,12.4587,10.6891,3978,0.7067
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,55,LAGER,2,CARES,-GYG-,False,0,0,1651,27,5.9342,10.6891,4.7549,1624,0.9836
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,55,LAGER,3,EAGER,-GGGG,False,0,2,27,3,3.1699,4.7549,1.585,24,0.8889
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,55,LAGER,4,WAGER,-GGGG,False,0,4,3,2,0.585,1.585,1.0,1,0.3333
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,55,LAGER,5,LAGER,GGGGG,False,0,4,2,1,1.0,1.0,0,1,0.5
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,56,JERKS,1,THINK,----Y,False,0,0,5629,183,4.943,12.4587,7.5157,5446,0.9675
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,56,JERKS,2,SMOKE,Y--GY,False,0,0,183,14,3.7083,7.5157,3.8074,169,0.9235
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,56,JERKS,3,PEAKS,-G-GG,False,0,1,14,8,0.8074,3.8074,3.0,6,0.4286
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,56,JERKS,4,LEEKS,-G-GG,False,0,3,8,4,1.0,3.0,2.0,4,0.5
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,56,JERKS,5,DESKS,-G-GG,False,0,3,4,2,1.0,2.0,1.0,2,0.5
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,56,JERKS,6,BERKS,-GGGG,False,0,3,2,1,1.0,1.0,0,1,0.5
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,57,LOTUS,1,THIRD,Y----,False,0,0,5629,369,3.9312,12.4587,8.5275,5260,0.9344
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,57,LOTUS,2,PLANT,-Y--Y,False,0,0,369,23,4.0039,8.5275,4.5236,346,0.9377
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,57,LOTUS,3,STEEL,YY--Y,False,0,0,23,7,1.7162,4.5236,2.8074,16,0.6957
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,57,LOTUS,4,COLTS,-GYYG,False,0,0,7,1,2.8074,2.8074,0,6,0.8571
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,57,LOTUS,5,LOTUS,GGGGG,False,0,2,1,1,0,0,0,0,0.0
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,58,LACEY,1,FUTON,-----,False,0,0,5629,1597,1.8175,12.4587,10.6411,4032,0.7163
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,58,LACEY,2,BRACE,--YYY,False,0,0,1597,22,6.1817,10.6411,4.4594,1575,0.9862
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,58,LACEY,3,PACES,-GGG-,False,0,0,22,2,3.4594,4.4594,1.0,20,0.9091
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,58,LACEY,4,LACEY,GGGGG,False,0,3,2,1,1.0,1.0,0,1,0.5
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,59,TUDOR,1,BERET,--Y-Y,False,0,0,5629,99,5.8293,12.4587,6.6294,5530,0.9824
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,59,TUDOR,2,STARZ,-Y-Y-,False,0,0,99,23,2.1058,6.6294,4.5236,76,0.7677
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,59,TUDOR,3,TRUTH,GYY--,False,0,0,23,2,3.5236,4.5236,1.0,21,0.913
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,59,TUDOR,4,TUMOR,GG-GG,False,0,1,2,1,1.0,1.0,0,1,0.5
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,59,TUDOR,5,TUDOR,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,60,QUOTA,1,URIBE,Y----,False,0,0,5629,295,4.2541,12.4587,8.2046,5334,0.9476
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,60,QUOTA,2,FOUND,-YY--,False,0,0,295,15,4.2977,8.2046,3.9069,280,0.9492
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,60,QUOTA,3,OUTTA,YG-GG,False,0,0,15,1,3.9069,3.9069,0,14,0.9333
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,60,QUOTA,4,QUOTA,GGGGG,True,1,3,1,1,0,0,0,0,0.0
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,61,MOURN,1,CARES,--Y--,False,0,0,5629,162,5.1188,12.4587,7.3399,5467,0.9712
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,61,MOURN,2,BRING,-Y-Y-,False,0,0,162,6,4.7549,7.3399,2.585,156,0.963
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,61,MOURN,3,DONOR,-GY-Y,False,0,0,6,1,2.585,2.585,0,5,0.8333
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,61,MOURN,4,MOURN,GGGGG,False,0,1,1,1,0,0,0,0,0.0
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,62,PROMO,1,GREAT,-G---,False,0,0,5629,81,6.1188,12.4587,6.3399,5548,0.9856
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,62,PROMO,2,DROLL,-GG--,False,0,1,81,29,1.4819,6.3399,4.858,52,0.642
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,62,PROMO,3,PROXY,GGG--,False,0,2,29,6,2.273,4.858,2.585,23,0.7931
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,62,PROMO,4,PROOF,GGGY-,False,0,3,6,2,1.585,2.585,1.0,4,0.6667
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,62,PROMO,5,PROMO,GGGGG,False,0,3,2,1,1.0,1.0,0,1,0.5
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,63,CASTE,1,TRACT,Y-YY-,False,0,0,5629,17,8.3712,12.4587,4.0875,5612,0.997
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,63,CASTE,2,CATES,GGYYY,False,0,0,17,1,4.0875,4.0875,0,16,0.9412
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,63,CASTE,3,CASTE,GGGGG,False,0,2,1,1,0,0,0,0,0.0
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,64,CAPRI,1,THOSE,-----,False,0,0,5629,706,2.9951,12.4587,9.4635,4923,0.8746
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,64,CAPRI,2,CRAZY,GYY--,False,0,0,706,8,6.4635,9.4635,3.0,698,0.9887
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,64,CAPRI,3,CARDI,GGY-G,False,0,1,8,1,3.0,3.0,0,7,0.875
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,64,CAPRI,4,CAPRI,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,65,ALIAS,1,THINK,--G--,False,0,0,5629,192,4.8737,12.4587,7.585,5437,0.9659
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,65,ALIAS,2,BUILD,--GY-,False,0,1,192,27,2.8301,7.585,4.7549,165,0.8594
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,65,ALIAS,3,SLIPS,-GG-G,False,0,1,27,3,3.1699,4.7549,1.585,24,0.8889
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,65,ALIAS,4,FLIES,-GG-G,True,1,3,3,1,1.585,1.585,0,2,0.6667
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,65,ALIAS,5,ALIAS,GGGGG,True,1,3,1,1,0,0,0,0,0.0
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,66,PADDY,1,SEEDS,---G-,False,0,0,5629,101,5.8005,12.4587,6.6582,5528,0.9821
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,66,PADDY,2,BRODY,---GG,False,0,1,101,20,2.3363,6.6582,4.3219,81,0.802
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,66,PADDY,3,CANDY,-G-GG,False,0,2,20,4,2.3219,4.3219,2.0,16,0.8
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,66,PADDY,4,MADDY,-GGGG,False,0,3,4,2,1.0,2.0,1.0,2,0.5
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,66,PADDY,5,DADDY,-GGGG,False,0,4,2,1,1.0,1.0,0,1,0.5
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,66,PADDY,6,PADDY,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,67,BLOBS,1,TREAT,-----,False,0,0,5629,756,2.8964,12.4587,9.5622,4873,0.8657
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,67,BLOBS,2,CHILD,---Y-,False,0,0,756,67,3.4962,9.5622,6.0661,689,0.9114
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,67,BLOBS,3,FLYNN,-G---,False,0,0,67,19,1.8182,6.0661,4.2479,48,0.7164
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,67,BLOBS,4,GLOWS,-GG-G,False,0,1,19,1,4.2479,4.2479,0,18,0.9474
model_granite_3.3_8b_instruct_chain-of-thought_20251211_210913.csv,granite-3.3-8b-instruct,chain-of-thought,67,BLOBS,5,BLOBS,GGGGG,False,0,3,1,1,0,0,0,0,0.0
