strategy,game_number,target_word,tier,won,attempts,total_reward,guess_1,feedback_1,hamming_1,levenshtein_1,guess_2,feedback_2,hamming_2,levenshtein_2,guess_3,feedback_3,hamming_3,levenshtein_3,guess_4,feedback_4,hamming_4,levenshtein_4,guess_5,feedback_5,hamming_5,levenshtein_5,guess_6,feedback_6,hamming_6,levenshtein_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
css_then_voi,51,RAVEN,2,True,4,9.4,HARES,-GYG-,3,3,LATER,-G-GY,3,3,RACED,GG-G-,2.0,2.0,RAVEN,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,52,REICH,2,True,4,8.1,YEARS,-G-Y-,4,4,NERVE,-GY--,4,4,REMIT,GG-Y-,3.0,3.0,REICH,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,53,ICONS,2,True,4,7.9,GALES,----G,4,4,TORUS,-Y--G,4,4,SNOWS,-YG-G,3.0,3.0,ICONS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,54,SILKY,2,True,3,10.2,SIENA,GG---,3,3,SIKHS,GGY--,3,3,SILKY,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,55,CARVE,2,True,4,10.2,EUROS,Y-G--,4,4,CARTE,GGG-G,1,1,CARPE,GGG-G,1.0,1.0,CARVE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,56,LAGER,2,True,3,9.9,SORTA,--Y-Y,5,5,BADER,-G-GG,2,2,LAGER,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,57,JERKS,2,True,5,8.2,DENIS,-G--G,3,3,REELS,YG--G,3,3,HERBS,-GG-G,2.0,2.0,PERKS,-GGGG,1.0,1.0,JERKS,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,58,LOTUS,2,True,5,7.9,MALES,--Y-G,4,4,SOILS,-G-YG,3,3,LOONS,GG--G,2.0,2.0,LOCUS,GG-GG,1.0,1.0,LOTUS,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,59,LACEY,2,True,5,6.6,PASTE,-G--Y,4,4,BARED,-G-G-,3,3,HALEN,-GYG-,3.0,3.0,GAVEL,-G-GY,3.0,3.0,LACEY,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,60,TUDOR,2,True,6,5.3,ROSIE,YY---,5,5,ARGON,-Y-G-,4,4,THROB,G-YG-,3.0,3.0,TUMOR,GG-GG,1.0,1.0,TUTOR,GG-GG,1.0,1.0,TUDOR,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,61,QUOTA,2,True,4,7.8,BATES,-YY--,5,5,TRAIT,Y-Y--,5,5,PUNTA,-G-GG,2.0,2.0,QUOTA,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,62,MOURN,2,True,4,8.0,STARE,---G-,4,4,LORRY,-G-G-,3,3,GOPRO,-G-G-,3.0,3.0,MOURN,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,63,PROMO,2,True,3,10.2,MAINE,Y----,5,5,PROMS,GGGG-,1,1,PROMO,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,64,CASTE,2,True,4,8.3,BARON,-G---,4,4,MALES,-G-YY,4,4,SAUCE,YG-YG,3.0,3.0,CASTE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,65,CAPRI,2,True,4,8.1,LANES,-G---,4,4,MARTA,-GY--,4,4,RAPID,YGGY-,3.0,3.0,CAPRI,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,66,ALIAS,2,True,4,8.0,SANTO,YY---,5,5,REALS,--YYG,4,4,LUCAS,Y--GG,3.0,3.0,ALIAS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,67,PADDY,2,True,5,6.7,SKATE,--Y--,5,5,MARIN,-G---,4,4,BADLY,-GG-G,2.0,2.0,DADDY,-GGGG,1.0,1.0,PADDY,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,68,BLOBS,3,True,6,5.2,DARES,----G,4,4,LIONS,Y-G-G,3,3,CLOGS,-GG-G,2.0,2.0,PLOWS,-GG-G,2.0,2.0,SLOTS,-GG-G,2.0,2.0,BLOBS,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,69,DILLY,3,False,7,-10.0,CORES,-----,5,5,TALIA,--GY-,4,4,MILKY,-GG-G,2.0,2.0,BILLY,-GGGG,1.0,1.0,WILLY,-GGGG,1.0,1.0,NILLY,-GGGG,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,70,GUTSY,3,True,4,7.699999999999999,TONES,Y---Y,5,5,SHIRT,Y---Y,5,5,DUSTY,-GYYG,3.0,3.0,GUTSY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,71,TABOR,3,True,4,7.9,CANES,-G---,4,4,MARLA,-GY--,4,4,RABID,YGG--,3.0,3.0,TABOR,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,72,INLAY,3,True,3,9.4,LINES,YYY--,5,4,ALIGN,YYY-Y,5,5,INLAY,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,73,AHHHH,3,True,3,9.1,HANES,YY---,5,5,CHARA,-GY--,4,4,AHHHH,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,74,ROUEN,3,True,3,10.7,LOSER,-G-GY,3,3,RODEO,GG-G-,2,2,ROUEN,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,75,BUENA,3,True,4,6.9,CATER,-Y-Y-,5,5,DEALS,-YY--,5,5,ANGIE,YY--Y,5.0,5.0,BUENA,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,76,MENON,3,True,3,9.7,SADIE,----Y,5,5,TENOR,-GGG-,2,2,MENON,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,77,TRASK,3,True,4,9.3,RAINE,YY---,5,4,BRATS,-GGYY,3,3,TRASH,GGGG-,1.0,1.0,TRASK,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,78,CASIO,3,True,2,11.2,CANES,GG--Y,3,3,CASIO,GGGGG,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,79,VOILA,3,True,3,9.7,REALS,--YG-,4,4,LAYLA,---GG,3,3,VOILA,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,80,AURAL,3,True,5,6.8,DANTE,-Y---,5,5,LIARS,Y-YY-,5,5,MORAL,--GGG,2.0,2.0,RURAL,-GGGG,1.0,1.0,AURAL,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,81,LEGER,3,True,4,9.2,RACES,Y--G-,4,4,LITER,G--GG,2,2,LOVER,G--GG,2.0,2.0,LEGER,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,82,DALLY,3,True,3,9.5,ROSIE,-----,5,5,MANLY,-G-GG,2,2,DALLY,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,83,INIGO,3,True,4,7.2,AILES,-Y---,5,5,TONIC,-YYY-,5,4,ORION,Y-G-Y,4.0,4.0,INIGO,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,84,KRILL,3,True,4,7.6,PARTE,--Y--,5,5,IRONS,YG---,4,4,BRICK,-GG-Y,3.0,3.0,KRILL,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,85,SNIDE,3,True,4,9.6,HARES,---YY,5,5,SEINE,G-GYG,2,2,SNIPE,GGG-G,1.0,1.0,SNIDE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,86,LEWES,3,True,4,8.8,SIREN,Y--G-,4,4,MALES,--YGG,3,3,ELVES,YY-GG,3.0,3.0,LEWES,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,87,TAMER,3,True,2,10.9,ARIES,YY-G-,4,4,TAMER,GGGGG,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,88,COTTA,3,True,2,11.2,CATES,GYG--,3,3,COTTA,GGGGG,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,89,CORBY,3,True,4,8.0,MATES,-----,5,5,COLIN,GG---,3,3,COCKY,GG--G,2.0,2.0,CORBY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,90,POLIS,3,True,4,9.1,TASER,--Y--,5,5,LOINS,YGY-G,3,3,SOLIS,-GGGG,1.0,1.0,POLIS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,91,ROXAS,3,True,3,9.6,TAILS,-Y--G,4,4,SEARS,--YYG,4,4,ROXAS,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,92,RANCE,3,True,4,9.6,TALES,-G-Y-,4,4,MARNE,-GYYG,3,3,RANGE,GGG-G,1.0,1.0,RANCE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,93,CARON,3,True,4,9.9,SHARE,--YY-,5,4,AARON,-GGGG,1,1,BARON,-GGGG,1.0,1.0,CARON,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,94,SURYA,3,True,4,8.1,RANCE,YY---,5,5,TIARA,---YG,4,4,BURMA,-GG-G,2.0,2.0,SURYA,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,95,AGGIE,3,True,4,6.699999999999999,REALS,-YY--,5,5,NAMED,-Y-Y-,5,5,WHEAT,--YY-,5.0,5.0,AGGIE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,96,CAUSA,3,True,5,6.3,ARNIE,Y----,5,5,SALAH,YG-Y-,4,4,PASTA,-GY-G,3.0,3.0,FAFSA,-G-GG,2.0,2.0,CAUSA,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,97,BAMBA,3,True,5,7.2,DATES,-G---,4,4,MARLA,YG--G,3,3,GAMMA,-GG-G,2.0,2.0,HAMZA,-GG-G,2.0,2.0,BAMBA,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,98,MAYNE,3,True,4,10.2,CATES,-G-Y-,4,4,MARNE,GG-GG,1,1,MAINE,GG-GG,1.0,1.0,MAYNE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,99,BOGGS,3,True,5,7.1,SNORE,Y-Y--,5,5,COLTS,-G--G,3,3,DOBBS,-GY-G,3.0,3.0,BOGUS,GGG-G,1.0,1.0,BOGGS,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,100,FINNS,3,False,7,-10.0,AIRES,-G--G,3,3,LINKS,-GG-G,2,2,MINDS,-GG-G,2.0,2.0,PINGS,-GG-G,2.0,2.0,HINTS,-GG-G,2.0,2.0,SINUS,-GG-G,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,1,PHOTO,1,True,4,7.4,HALOS,Y--Y-,5,4,TORCH,YY--Y,5,5,ETHNO,-YY-G,4.0,4.0,PHOTO,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,2,PARTY,1,True,4,10.1,LEARY,--YYG,4,3,TARDY,YGG-G,2,2,MARTY,-GGGG,1.0,1.0,PARTY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,3,TRICK,1,True,5,9.4,CHIRP,Y-GY-,4,4,ERICK,-GGGG,1,1,FRICK,-GGGG,1.0,1.0,BRICK,-GGGG,1.0,1.0,TRICK,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,4,DIRTY,1,True,4,7.0,FUTON,--Y--,5,5,TEARS,Y--Y-,5,5,RIGHT,YG--Y,4.0,4.0,DIRTY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,5,USUAL,1,True,4,7.3,CLINE,-Y---,5,5,TOLLS,--Y-Y,5,5,BASAL,--YGG,3.0,3.0,USUAL,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,6,TRULY,1,True,4,7.6,HOGAN,-----,5,5,REELS,Y--G-,4,4,BURLY,-YYGG,3.0,3.0,TRULY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,7,SPENT,1,True,4,9.0,OATHS,--Y-Y,5,5,STREP,GY-YY,4,4,SPELT,GGG-G,1.0,1.0,SPENT,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,8,PAUSE,1,True,4,9.4,FLESH,--YG-,4,4,ARISE,Y--GG,3,3,CAUSE,-GGGG,1.0,1.0,PAUSE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,9,CRAZY,1,True,6,3.9,TALKS,-Y---,5,5,ARIAN,YG---,4,4,GRADE,-GG--,3.0,3.0,CRABB,GGG--,2.0,2.0,CRAMP,GGG--,2.0,2.0,CRAZY,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,10,BASES,1,True,5,9.2,PANES,-G-GG,2,2,RATES,-G-GG,2,2,SALES,YG-GG,2.0,2.0,CASES,-GGGG,1.0,1.0,BASES,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,11,YOUNG,1,True,4,7.6,SUTRA,-Y---,5,5,GLUED,Y-G--,4,4,BOUGH,-GGY-,3.0,3.0,YOUNG,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,12,MEANS,1,True,4,9.1,OPIUM,----Y,5,5,MALES,GY-YG,3,3,MEATS,GGG-G,1.0,1.0,MEANS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,13,TRUTH,1,True,3,9.7,WENCH,----G,4,4,TORAH,G-Y-G,3,3,TRUTH,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,14,FIRED,1,False,7,-10.0,CHIRP,--YY-,5,4,DARIO,Y-GY-,4,4,SIRED,-GGGG,1.0,1.0,MIRED,-GGGG,1.0,1.0,TIRED,-GGGG,1.0,1.0,WIRED,-GGGG,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,15,FOLKS,1,True,5,6.4,HYMAN,-----,5,5,SPIEL,Y---Y,5,5,BOLTS,-GG-G,2.0,2.0,FOLDS,GGG-G,1.0,1.0,FOLKS,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,16,CHILE,1,True,4,7.699999999999999,NARCO,---Y-,5,5,CLUES,GY-Y-,4,4,CECIL,GY-YY,4.0,3.0,CHILE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,17,BLACK,1,True,4,7.7,INBOX,--Y--,5,5,BEATS,G-G--,3,3,BRAGA,G-G--,3.0,3.0,BLACK,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,18,GRANT,1,True,3,9.3,CANDY,-YY--,5,4,LEARN,--GYY,4,4,GRANT,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,19,MEALS,1,True,5,7.1,SONIC,Y----,5,5,PELTS,-GY-G,3,3,LEEDS,YG--G,3.0,3.0,REALS,-GGGG,1.0,1.0,MEALS,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,20,CREAM,1,True,5,7.2,BRASH,-GY--,4,4,ARIAN,-G-G-,3,3,TREAD,-GGG-,2.0,2.0,FREAK,-GGG-,2.0,2.0,CREAM,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,21,AWAKE,1,True,4,7.7,GROIN,-----,5,5,TEAMS,-YG--,4,4,BLAKE,--GGG,2.0,2.0,AWAKE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,22,OCCUR,1,True,4,8.2,LIBER,----G,4,4,ASTOR,---YG,4,4,ODOUR,G--GG,2.0,2.0,OCCUR,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,23,YEARS,1,True,4,8.6,BURKE,--Y-Y,5,5,DETER,-G--Y,4,4,YEARN,GGGG-,1.0,1.0,YEARS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,24,GRADE,1,True,3,9.6,CEDAR,-YYYY,5,5,PARED,-YYYY,5,4,GRADE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,25,CHILL,1,True,5,8.4,GLINT,-YG--,4,4,HAILS,Y-GG-,3,3,CHILE,GGGG-,1.0,1.0,CHILI,GGGG-,1.0,1.0,CHILL,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,26,FLOOD,1,True,3,8.4,BRANT,-----,5,5,LOPES,YY---,5,4,FLOOD,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,27,APPLY,1,True,4,7.4,VIRUS,-----,5,5,DOYLE,--YG-,4,4,TALLY,-Y-GG,3.0,3.0,APPLY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,28,SMILE,1,True,4,8.7,TYROL,----Y,5,5,SALEM,G-YYY,4,3,SLIME,GYGYG,2.0,2.0,SMILE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,29,KNOCK,1,True,4,6.8,AVRIL,-----,5,5,TONES,-YY--,5,5,CHONG,Y-GY-,4.0,4.0,KNOCK,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,30,SLEEP,1,True,5,8.1,CHEVY,--G--,4,4,PEERS,YYG-Y,4,4,STEEP,G-GGG,1.0,1.0,SWEEP,G-GGG,1.0,1.0,SLEEP,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,31,BRICK,1,True,4,8.5,WRING,-GG--,3,3,TRIES,-GG--,3,3,PRIYA,-GG--,3.0,3.0,BRICK,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,32,WROTE,1,True,6,4.9,VODKA,-Y---,5,5,RIOTS,Y-GG-,3,3,FROTH,-GGG-,2.0,2.0,TROTT,-GGG-,2.0,2.0,PROTO,-GGG-,2.0,2.0,WROTE,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,33,RATED,1,True,4,10.4,DARIN,YGY--,4,4,RAPED,GG-GG,1,1,RAZED,GG-GG,1.0,1.0,RATED,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,34,ALERT,1,True,4,8.6,HEBDO,-Y---,5,5,ARIES,GY-Y-,4,4,AVERT,G-GGG,1.0,1.0,ALERT,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,35,CAGES,2,False,7,-10.0,DIRAC,---YY,5,5,CASTE,GGY-Y,3,3,CAPES,GG-GG,1.0,1.0,CAKES,GG-GG,1.0,1.0,CAVES,GG-GG,1.0,1.0,CANES,GG-GG,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,36,TEDDY,2,True,5,6.1,STAKE,-Y--Y,5,5,TONER,G--Y-,4,4,TEMPT,GG---,3.0,3.0,TELLY,GG--G,2.0,2.0,TEDDY,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,37,COLES,2,True,4,9.7,ALDER,-Y-G-,4,4,NILES,--GGG,2,2,MOLES,-GGGG,1.0,1.0,COLES,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,38,HWANG,2,True,4,7.9,PATEL,-Y---,5,5,DIANA,--GG-,3,3,SHANK,-YGG-,3.0,3.0,HWANG,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,39,WRATH,2,True,3,9.1,BLOWS,---Y-,5,5,WARNE,GYY--,4,4,WRATH,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,40,MACHO,2,True,4,9.9,GASOL,-G-Y-,4,4,MARCO,GG-YG,2,2,MACAO,GGG-G,1.0,1.0,MACHO,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,41,LOPEZ,2,True,4,8.5,LUNCH,G----,4,4,LASER,G--G-,3,3,LOVED,GG-G-,2.0,2.0,LOPEZ,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
